_id,name,scheduleTime,time,shift,activityOrder,records[0],records[1],records[2],records[3],records[4],records[5],records[6],_class
67120de377c2145c2da8aecc,BNK/DFCC.ECB.DAILYSCAN Service start,,Fri Oct 18 12:57:31 IST 2024,Night-Weekday-Normal,30,"{""$ref"":""records"",""$id"":{""$oid"":""67bd94a3d3eb390e9ca570a1""}}","{""$ref"":""records"",""$id"":{""$oid"":""67bd95e7d3eb390e9ca57178""}}","{""$ref"":""records"",""$id"":{""$oid"":""67bfd91f0f098a7b551e95de""}}","{""$ref"":""records"",""$id"":{""$oid"":""67c034e60f098a7b551e96b5""}}","{""$ref"":""records"",""$id"":{""$oid"":""67c031010f098a7b551e978c""}}","{""$ref"":""records"",""$id"":{""$oid"":""67c044840f098a7b551e9863""}}","{""$ref"":""records"",""$id"":{""$oid"":""67e422f4a388352d48a27f8b""}}",com.ncinga.backend.documents.Activities
67120de377c2145c2da8aec9,Payment File Generation 10.00 PM,,Fri Oct 18 12:57:31 IST 2024,Night-Weekday-Normal,31,"{""$ref"":""records"",""$id"":{""$oid"":""67bd94a3d3eb390e9ca570a2""}}","{""$ref"":""records"",""$id"":{""$oid"":""67bd95e7d3eb390e9ca57179""}}","{""$ref"":""records"",""$id"":{""$oid"":""67bfd91f0f098a7b551e95df""}}","{""$ref"":""records"",""$id"":{""$oid"":""67c034e60f098a7b551e96b6""}}","{""$ref"":""records"",""$id"":{""$oid"":""67c031010f098a7b551e978d""}}","{""$ref"":""records"",""$id"":{""$oid"":""67c044840f098a7b551e9864""}}","{""$ref"":""records"",""$id"":{""$oid"":""67e422f4a388352d48a27f8c""}}",com.ncinga.backend.documents.Activities
67120de477c2145c2da8aecd,Start COB Process & update whatsapp group,,Fri Oct 18 12:57:32 IST 2024,Night-Weekday-Normal,32,"{""$ref"":""records"",""$id"":{""$oid"":""67bd94a3d3eb390e9ca570a3""}}","{""$ref"":""records"",""$id"":{""$oid"":""67bd95e7d3eb390e9ca5717a""}}","{""$ref"":""records"",""$id"":{""$oid"":""67bfd91f0f098a7b551e95e0""}}","{""$ref"":""records"",""$id"":{""$oid"":""67c034e60f098a7b551e96b7""}}","{""$ref"":""records"",""$id"":{""$oid"":""67c031010f098a7b551e978e""}}","{""$ref"":""records"",""$id"":{""$oid"":""67c044840f098a7b551e9865""}}","{""$ref"":""records"",""$id"":{""$oid"":""67e422f4a388352d48a27f8d""}}",com.ncinga.backend.documents.Activities
67120de477c2145c2da8aecf,PCM  BEOD  (12:05 AM),,Fri Oct 18 12:57:32 IST 2024,Night-Weekday-Normal,33,"{""$ref"":""records"",""$id"":{""$oid"":""67bd94a3d3eb390e9ca570a4""}}","{""$ref"":""records"",""$id"":{""$oid"":""67bd95e7d3eb390e9ca5717b""}}","{""$ref"":""records"",""$id"":{""$oid"":""67bfd91f0f098a7b551e95e1""}}","{""$ref"":""records"",""$id"":{""$oid"":""67c034e60f098a7b551e96b8""}}","{""$ref"":""records"",""$id"":{""$oid"":""67c031010f098a7b551e978f""}}","{""$ref"":""records"",""$id"":{""$oid"":""67c044840f098a7b551e9866""}}","{""$ref"":""records"",""$id"":{""$oid"":""67e422f4a388352d48a27f8e""}}",com.ncinga.backend.documents.Activities
67120de477c2145c2da8aed0,Monitor CMS EOD,,Fri Oct 18 12:57:32 IST 2024,Night-Weekday-Normal,34,"{""$ref"":""records"",""$id"":{""$oid"":""67bd94a3d3eb390e9ca570a5""}}","{""$ref"":""records"",""$id"":{""$oid"":""67bd95e7d3eb390e9ca5717c""}}","{""$ref"":""records"",""$id"":{""$oid"":""67bfd91f0f098a7b551e95e2""}}","{""$ref"":""records"",""$id"":{""$oid"":""67c034e60f098a7b551e96b9""}}","{""$ref"":""records"",""$id"":{""$oid"":""67c031010f098a7b551e9790""}}","{""$ref"":""records"",""$id"":{""$oid"":""67c044840f098a7b551e9867""}}","{""$ref"":""records"",""$id"":{""$oid"":""67e422f4a388352d48a27f8f""}}",com.ncinga.backend.documents.Activities
67120ddc77c2145c2da8aeb3,ATM  Backup (03.00AM),,Fri Oct 18 12:57:24 IST 2024,Night-Weekday-Normal,35,"{""$ref"":""records"",""$id"":{""$oid"":""67bd94a3d3eb390e9ca570a6""}}","{""$ref"":""records"",""$id"":{""$oid"":""67bd95e7d3eb390e9ca5717d""}}","{""$ref"":""records"",""$id"":{""$oid"":""67bfd91f0f098a7b551e95e3""}}","{""$ref"":""records"",""$id"":{""$oid"":""67c034e60f098a7b551e96ba""}}","{""$ref"":""records"",""$id"":{""$oid"":""67c031010f098a7b551e9791""}}","{""$ref"":""records"",""$id"":{""$oid"":""67c044840f098a7b551e9868""}}","{""$ref"":""records"",""$id"":{""$oid"":""67e422f4a388352d48a27f90""}}",com.ncinga.backend.documents.Activities
67120de677c2145c2da8aed4,T24 - Node by Node Restart after COB,,Fri Oct 18 12:57:34 IST 2024,Night-Weekday-Normal,36,"{""$ref"":""records"",""$id"":{""$oid"":""67bd94a3d3eb390e9ca570a7""}}","{""$ref"":""records"",""$id"":{""$oid"":""67bd95e7d3eb390e9ca5717e""}}","{""$ref"":""records"",""$id"":{""$oid"":""67bfd91f0f098a7b551e95e4""}}","{""$ref"":""records"",""$id"":{""$oid"":""67c034e60f098a7b551e96bb""}}","{""$ref"":""records"",""$id"":{""$oid"":""67c031010f098a7b551e9792""}}","{""$ref"":""records"",""$id"":{""$oid"":""67c044840f098a7b551e9869""}}","{""$ref"":""records"",""$id"":{""$oid"":""67e422f4a388352d48a27f91""}}",com.ncinga.backend.documents.Activities
671b30cabaa2196a34de1d22,After COB - Generate MT940,,Fri Oct 25 11:16:50 IST 2024,Night-Weekday-Normal,37,"{""$ref"":""records"",""$id"":{""$oid"":""67bd94a3d3eb390e9ca570a8""}}","{""$ref"":""records"",""$id"":{""$oid"":""67bd95e7d3eb390e9ca5717f""}}","{""$ref"":""records"",""$id"":{""$oid"":""67bfd91f0f098a7b551e95e5""}}","{""$ref"":""records"",""$id"":{""$oid"":""67c034e60f098a7b551e96bc""}}","{""$ref"":""records"",""$id"":{""$oid"":""67c031010f098a7b551e9793""}}","{""$ref"":""records"",""$id"":{""$oid"":""67c044840f098a7b551e986a""}}","{""$ref"":""records"",""$id"":{""$oid"":""67e422f4a388352d48a27f92""}}",com.ncinga.backend.documents.Activities
67120de677c2145c2da8aed5,Production Queue Monitoring,,Fri Oct 18 12:57:34 IST 2024,Night-Weekday-Normal,38,"{""$ref"":""records"",""$id"":{""$oid"":""67bd94a3d3eb390e9ca570a9""}}","{""$ref"":""records"",""$id"":{""$oid"":""67bd95e7d3eb390e9ca57180""}}","{""$ref"":""records"",""$id"":{""$oid"":""67bfd91f0f098a7b551e95e6""}}","{""$ref"":""records"",""$id"":{""$oid"":""67c034e60f098a7b551e96bd""}}","{""$ref"":""records"",""$id"":{""$oid"":""67c031010f098a7b551e9794""}}","{""$ref"":""records"",""$id"":{""$oid"":""67c044840f098a7b551e986b""}}","{""$ref"":""records"",""$id"":{""$oid"":""67e422f4a388352d48a27f93""}}",com.ncinga.backend.documents.Activities
67120de677c2145c2da8aed6,T24 Presentation and TCIB servers restart (while app server 1 & 2 starting),,Fri Oct 18 12:57:34 IST 2024,Night-Weekday-Normal,39,"{""$ref"":""records"",""$id"":{""$oid"":""67bd94a3d3eb390e9ca570aa""}}","{""$ref"":""records"",""$id"":{""$oid"":""67bd95e7d3eb390e9ca57181""}}","{""$ref"":""records"",""$id"":{""$oid"":""67bfd91f0f098a7b551e95e7""}}","{""$ref"":""records"",""$id"":{""$oid"":""67c034e60f098a7b551e96be""}}","{""$ref"":""records"",""$id"":{""$oid"":""67c031010f098a7b551e9795""}}","{""$ref"":""records"",""$id"":{""$oid"":""67c044840f098a7b551e986c""}}","{""$ref"":""records"",""$id"":{""$oid"":""67e422f4a388352d48a27f94""}}",com.ncinga.backend.documents.Activities
67120de677c2145c2da8aed7,CLEAR-FILE F.OS.XML.CACHE (Only Friday),,Fri Oct 18 12:57:34 IST 2024,Night-Weekday-Normal,40,"{""$ref"":""records"",""$id"":{""$oid"":""67bd94a3d3eb390e9ca570ab""}}","{""$ref"":""records"",""$id"":{""$oid"":""67bd95e7d3eb390e9ca57182""}}","{""$ref"":""records"",""$id"":{""$oid"":""67bfd91f0f098a7b551e95e8""}}","{""$ref"":""records"",""$id"":{""$oid"":""67c034e60f098a7b551e96bf""}}","{""$ref"":""records"",""$id"":{""$oid"":""67c031010f098a7b551e9796""}}","{""$ref"":""records"",""$id"":{""$oid"":""67c044840f098a7b551e986d""}}","{""$ref"":""records"",""$id"":{""$oid"":""67e422f4a388352d48a27f95""}}",com.ncinga.backend.documents.Activities
67120de777c2145c2da8aed9,BNK/INTEGRATION.SERVICE check and kill ( This should be after the app server restart),,Fri Oct 18 12:57:35 IST 2024,Night-Weekday-Normal,41,"{""$ref"":""records"",""$id"":{""$oid"":""67bd94a3d3eb390e9ca570ac""}}","{""$ref"":""records"",""$id"":{""$oid"":""67bd95e7d3eb390e9ca57183""}}","{""$ref"":""records"",""$id"":{""$oid"":""67bfd91f0f098a7b551e95e9""}}","{""$ref"":""records"",""$id"":{""$oid"":""67c034e60f098a7b551e96c0""}}","{""$ref"":""records"",""$id"":{""$oid"":""67c031010f098a7b551e9797""}}","{""$ref"":""records"",""$id"":{""$oid"":""67c044840f098a7b551e986e""}}","{""$ref"":""records"",""$id"":{""$oid"":""67e422f4a388352d48a27f96""}}",com.ncinga.backend.documents.Activities
67120de777c2145c2da8aeda,BNK/DW export after COB and app server restart,,Fri Oct 18 12:57:35 IST 2024,Night-Weekday-Normal,42,"{""$ref"":""records"",""$id"":{""$oid"":""67bd94a3d3eb390e9ca570ad""}}","{""$ref"":""records"",""$id"":{""$oid"":""67bd95e7d3eb390e9ca57184""}}","{""$ref"":""records"",""$id"":{""$oid"":""67bfd91f0f098a7b551e95ea""}}","{""$ref"":""records"",""$id"":{""$oid"":""67c034e60f098a7b551e96c1""}}","{""$ref"":""records"",""$id"":{""$oid"":""67c031010f098a7b551e9798""}}","{""$ref"":""records"",""$id"":{""$oid"":""67c044840f098a7b551e986f""}}","{""$ref"":""records"",""$id"":{""$oid"":""67e422f4a388352d48a27f97""}}",com.ncinga.backend.documents.Activities
67120de877c2145c2da8aedb,Treasury Day Start (Before 4.30 AM) (only putty service) - DON'T DO IT ON SATURDAY MORNING,,Fri Oct 18 12:57:36 IST 2024,Night-Weekday-Normal,43,"{""$ref"":""records"",""$id"":{""$oid"":""67bd94a3d3eb390e9ca570ae""}}","{""$ref"":""records"",""$id"":{""$oid"":""67bd95e7d3eb390e9ca57185""}}","{""$ref"":""records"",""$id"":{""$oid"":""67bfd91f0f098a7b551e95eb""}}","{""$ref"":""records"",""$id"":{""$oid"":""67c034e60f098a7b551e96c2""}}","{""$ref"":""records"",""$id"":{""$oid"":""67c031010f098a7b551e9799""}}","{""$ref"":""records"",""$id"":{""$oid"":""67c044840f098a7b551e9870""}}","{""$ref"":""records"",""$id"":{""$oid"":""67e422f4a388352d48a27f98""}}",com.ncinga.backend.documents.Activities
67120de877c2145c2da8aedc,Swift  Day Start (4 AM - 5 AM) ( before 6.30 AM) - DON'T DO IT ON SATURDAY MORNING,,Fri Oct 18 12:57:36 IST 2024,Night-Weekday-Normal,45,"{""$ref"":""records"",""$id"":{""$oid"":""67bd94a3d3eb390e9ca570af""}}","{""$ref"":""records"",""$id"":{""$oid"":""67bd95e7d3eb390e9ca57186""}}","{""$ref"":""records"",""$id"":{""$oid"":""67bfd91f0f098a7b551e95ec""}}","{""$ref"":""records"",""$id"":{""$oid"":""67c034e60f098a7b551e96c3""}}","{""$ref"":""records"",""$id"":{""$oid"":""67c031010f098a7b551e979a""}}","{""$ref"":""records"",""$id"":{""$oid"":""67c044840f098a7b551e9871""}}","{""$ref"":""records"",""$id"":{""$oid"":""67e422f4a388352d48a27f99""}}",com.ncinga.backend.documents.Activities
67120de877c2145c2da8aedd,Kill All Limo Processes before TRS BEOD - DON'T DO IT ON SATURDAY MORNING,,Fri Oct 18 12:57:36 IST 2024,Night-Weekday-Normal,44,"{""$ref"":""records"",""$id"":{""$oid"":""67bd94a3d3eb390e9ca570b0""}}","{""$ref"":""records"",""$id"":{""$oid"":""67bd95e7d3eb390e9ca57187""}}","{""$ref"":""records"",""$id"":{""$oid"":""67bfd91f0f098a7b551e95ed""}}","{""$ref"":""records"",""$id"":{""$oid"":""67c034e60f098a7b551e96c4""}}","{""$ref"":""records"",""$id"":{""$oid"":""67c031010f098a7b551e979b""}}","{""$ref"":""records"",""$id"":{""$oid"":""67c044840f098a7b551e9872""}}","{""$ref"":""records"",""$id"":{""$oid"":""67e422f4a388352d48a27f9a""}}",com.ncinga.backend.documents.Activities
67120de977c2145c2da8aede,Run DFCGL  (Total 7 Reports)   at Start of Day,,Fri Oct 18 12:57:37 IST 2024,Night-Weekday-Normal,46,"{""$ref"":""records"",""$id"":{""$oid"":""67bd94a3d3eb390e9ca570b1""}}","{""$ref"":""records"",""$id"":{""$oid"":""67bd95e7d3eb390e9ca57188""}}","{""$ref"":""records"",""$id"":{""$oid"":""67bfd91f0f098a7b551e95ee""}}","{""$ref"":""records"",""$id"":{""$oid"":""67c034e60f098a7b551e96c5""}}","{""$ref"":""records"",""$id"":{""$oid"":""67c031010f098a7b551e979c""}}","{""$ref"":""records"",""$id"":{""$oid"":""67c044840f098a7b551e9873""}}","{""$ref"":""records"",""$id"":{""$oid"":""67e422f4a388352d48a27f9b""}}",com.ncinga.backend.documents.Activities
671b30cabaa2196a34de1d20,World Check File upload (04.30AM - 06.00AM) - AML EOD,,Fri Oct 25 11:16:50 IST 2024,Night-Weekday-Normal,47,"{""$ref"":""records"",""$id"":{""$oid"":""67bd94a3d3eb390e9ca570b2""}}","{""$ref"":""records"",""$id"":{""$oid"":""67bd95e7d3eb390e9ca57189""}}","{""$ref"":""records"",""$id"":{""$oid"":""67bfd91f0f098a7b551e95ef""}}","{""$ref"":""records"",""$id"":{""$oid"":""67c034e60f098a7b551e96c6""}}","{""$ref"":""records"",""$id"":{""$oid"":""67c031010f098a7b551e979d""}}","{""$ref"":""records"",""$id"":{""$oid"":""67c044840f098a7b551e9874""}}","{""$ref"":""records"",""$id"":{""$oid"":""67e422f4a388352d48a27f9c""}}",com.ncinga.backend.documents.Activities
67120de977c2145c2da8aedf,Balance Mismatch - Report,,Fri Oct 18 12:57:37 IST 2024,Night-Weekday-Normal,48,"{""$ref"":""records"",""$id"":{""$oid"":""67bd94a3d3eb390e9ca570b3""}}","{""$ref"":""records"",""$id"":{""$oid"":""67bd95e7d3eb390e9ca5718a""}}","{""$ref"":""records"",""$id"":{""$oid"":""67bfd91f0f098a7b551e95f0""}}","{""$ref"":""records"",""$id"":{""$oid"":""67c034e60f098a7b551e96c7""}}","{""$ref"":""records"",""$id"":{""$oid"":""67c031010f098a7b551e979e""}}","{""$ref"":""records"",""$id"":{""$oid"":""67c044840f098a7b551e9875""}}","{""$ref"":""records"",""$id"":{""$oid"":""67e422f4a388352d48a27f9d""}}",com.ncinga.backend.documents.Activities
67120dea77c2145c2da8aee3,EODEXCEPTIONALTRANSACTION- Report,,Fri Oct 18 12:57:38 IST 2024,Night-Weekday-Normal,49,"{""$ref"":""records"",""$id"":{""$oid"":""67bd94a3d3eb390e9ca570b4""}}","{""$ref"":""records"",""$id"":{""$oid"":""67bd95e7d3eb390e9ca5718b""}}","{""$ref"":""records"",""$id"":{""$oid"":""67bfd91f0f098a7b551e95f1""}}","{""$ref"":""records"",""$id"":{""$oid"":""67c034e60f098a7b551e96c8""}}","{""$ref"":""records"",""$id"":{""$oid"":""67c031010f098a7b551e979f""}}","{""$ref"":""records"",""$id"":{""$oid"":""67c044840f098a7b551e9876""}}","{""$ref"":""records"",""$id"":{""$oid"":""67e422f4a388352d48a27f9e""}}",com.ncinga.backend.documents.Activities
67120de977c2145c2da8aee0,After CMS EOD - CMS Merchant Payment File,,Fri Oct 18 12:57:37 IST 2024,Night-Weekday-Normal,50,"{""$ref"":""records"",""$id"":{""$oid"":""67bd94a3d3eb390e9ca570b5""}}","{""$ref"":""records"",""$id"":{""$oid"":""67bd95e7d3eb390e9ca5718c""}}","{""$ref"":""records"",""$id"":{""$oid"":""67bfd91f0f098a7b551e95f2""}}","{""$ref"":""records"",""$id"":{""$oid"":""67c034e60f098a7b551e96c9""}}","{""$ref"":""records"",""$id"":{""$oid"":""67c031010f098a7b551e97a0""}}","{""$ref"":""records"",""$id"":{""$oid"":""67c044840f098a7b551e9877""}}","{""$ref"":""records"",""$id"":{""$oid"":""67e422f4a388352d48a27f9f""}}",com.ncinga.backend.documents.Activities
67120de977c2145c2da8aee1,After CMS EOD - CMS Statement Text File,,Fri Oct 18 12:57:37 IST 2024,Night-Weekday-Normal,51,"{""$ref"":""records"",""$id"":{""$oid"":""67bd94a3d3eb390e9ca570b6""}}","{""$ref"":""records"",""$id"":{""$oid"":""67bd95e7d3eb390e9ca5718d""}}","{""$ref"":""records"",""$id"":{""$oid"":""67bfd91f0f098a7b551e95f3""}}","{""$ref"":""records"",""$id"":{""$oid"":""67c034e60f098a7b551e96ca""}}","{""$ref"":""records"",""$id"":{""$oid"":""67c031010f098a7b551e97a1""}}","{""$ref"":""records"",""$id"":{""$oid"":""67c044840f098a7b551e9878""}}","{""$ref"":""records"",""$id"":{""$oid"":""67e422f4a388352d48a27fa0""}}",com.ncinga.backend.documents.Activities
67120dea77c2145c2da8aee2,After CMS EOD - CMS GL-RB36,,Fri Oct 18 12:57:38 IST 2024,Night-Weekday-Normal,52,"{""$ref"":""records"",""$id"":{""$oid"":""67bd94a3d3eb390e9ca570b7""}}","{""$ref"":""records"",""$id"":{""$oid"":""67bd95e7d3eb390e9ca5718e""}}","{""$ref"":""records"",""$id"":{""$oid"":""67bfd91f0f098a7b551e95f4""}}","{""$ref"":""records"",""$id"":{""$oid"":""67c034e60f098a7b551e96cb""}}","{""$ref"":""records"",""$id"":{""$oid"":""67c031010f098a7b551e97a2""}}","{""$ref"":""records"",""$id"":{""$oid"":""67c044840f098a7b551e9879""}}","{""$ref"":""records"",""$id"":{""$oid"":""67e422f4a388352d48a27fa1""}}",com.ncinga.backend.documents.Activities
67120deb77c2145c2da8aee5,After CMS EOD - MasterCard Outgoing File/ Mastercard Query IPM (After 05.00AM),,Fri Oct 18 12:57:39 IST 2024,Night-Weekday-Normal,53,"{""$ref"":""records"",""$id"":{""$oid"":""67bd94a3d3eb390e9ca570b8""}}","{""$ref"":""records"",""$id"":{""$oid"":""67bd95e7d3eb390e9ca5718f""}}","{""$ref"":""records"",""$id"":{""$oid"":""67bfd91f0f098a7b551e95f5""}}","{""$ref"":""records"",""$id"":{""$oid"":""67c034e60f098a7b551e96cc""}}","{""$ref"":""records"",""$id"":{""$oid"":""67c031010f098a7b551e97a3""}}","{""$ref"":""records"",""$id"":{""$oid"":""67c044840f098a7b551e987a""}}","{""$ref"":""records"",""$id"":{""$oid"":""67e422f4a388352d48a27fa2""}}",com.ncinga.backend.documents.Activities
67120dea77c2145c2da8aee4,After CMS EOD - VISA Outgoing File Upload / WF Bkp Check (06.00AM),,Fri Oct 18 12:57:38 IST 2024,Night-Weekday-Normal,54,"{""$ref"":""records"",""$id"":{""$oid"":""67bd94a3d3eb390e9ca570b9""}}","{""$ref"":""records"",""$id"":{""$oid"":""67bd95e7d3eb390e9ca57190""}}","{""$ref"":""records"",""$id"":{""$oid"":""67bfd91f0f098a7b551e95f6""}}","{""$ref"":""records"",""$id"":{""$oid"":""67c034e60f098a7b551e96cd""}}","{""$ref"":""records"",""$id"":{""$oid"":""67c031010f098a7b551e97a4""}}","{""$ref"":""records"",""$id"":{""$oid"":""67c044840f098a7b551e987b""}}","{""$ref"":""records"",""$id"":{""$oid"":""67e422f4a388352d48a27fa3""}}",com.ncinga.backend.documents.Activities
671b30cabaa2196a34de1d1e,After CMS EOD - Visa Incoming File Download (06.00AM),,Fri Oct 25 11:16:50 IST 2024,Night-Weekday-Normal,55,"{""$ref"":""records"",""$id"":{""$oid"":""67bd94a3d3eb390e9ca570ba""}}","{""$ref"":""records"",""$id"":{""$oid"":""67bd95e7d3eb390e9ca57191""}}","{""$ref"":""records"",""$id"":{""$oid"":""67bfd91f0f098a7b551e95f7""}}","{""$ref"":""records"",""$id"":{""$oid"":""67c034e60f098a7b551e96ce""}}","{""$ref"":""records"",""$id"":{""$oid"":""67c031010f098a7b551e97a5""}}","{""$ref"":""records"",""$id"":{""$oid"":""67c044840f098a7b551e987c""}}","{""$ref"":""records"",""$id"":{""$oid"":""67e422f4a388352d48a27fa4""}}",com.ncinga.backend.documents.Activities
67120deb77c2145c2da8aee6,After CMS EOD - CUP outgoing File (Union Pay),,Fri Oct 18 12:57:39 IST 2024,Night-Weekday-Normal,56,"{""$ref"":""records"",""$id"":{""$oid"":""67bd94a3d3eb390e9ca570bb""}}","{""$ref"":""records"",""$id"":{""$oid"":""67bd95e7d3eb390e9ca57192""}}","{""$ref"":""records"",""$id"":{""$oid"":""67bfd91f0f098a7b551e95f8""}}","{""$ref"":""records"",""$id"":{""$oid"":""67c034e60f098a7b551e96cf""}}","{""$ref"":""records"",""$id"":{""$oid"":""67c031010f098a7b551e97a6""}}","{""$ref"":""records"",""$id"":{""$oid"":""67c044840f098a7b551e987d""}}","{""$ref"":""records"",""$id"":{""$oid"":""67e422f4a388352d48a27fa5""}}",com.ncinga.backend.documents.Activities
67120deb77c2145c2da8aee7,After CMS EOD - CUP Incomming File (Union Pay),,Fri Oct 18 12:57:39 IST 2024,Night-Weekday-Normal,57,"{""$ref"":""records"",""$id"":{""$oid"":""67bd94a3d3eb390e9ca570bc""}}","{""$ref"":""records"",""$id"":{""$oid"":""67bd95e7d3eb390e9ca57193""}}","{""$ref"":""records"",""$id"":{""$oid"":""67bfd91f0f098a7b551e95f9""}}","{""$ref"":""records"",""$id"":{""$oid"":""67c034e60f098a7b551e96d0""}}","{""$ref"":""records"",""$id"":{""$oid"":""67c031010f098a7b551e97a7""}}","{""$ref"":""records"",""$id"":{""$oid"":""67c044840f098a7b551e987e""}}","{""$ref"":""records"",""$id"":{""$oid"":""67e422f4a388352d48a27fa6""}}",com.ncinga.backend.documents.Activities
67120deb77c2145c2da8aee8,After CMS EOD - CMS EOD dashboard check,,Fri Oct 18 12:57:39 IST 2024,Night-Weekday-Normal,58,"{""$ref"":""records"",""$id"":{""$oid"":""67bd94a3d3eb390e9ca570bd""}}","{""$ref"":""records"",""$id"":{""$oid"":""67bd95e7d3eb390e9ca57194""}}","{""$ref"":""records"",""$id"":{""$oid"":""67bfd91f0f098a7b551e95fa""}}","{""$ref"":""records"",""$id"":{""$oid"":""67c034e60f098a7b551e96d1""}}","{""$ref"":""records"",""$id"":{""$oid"":""67c031010f098a7b551e97a8""}}","{""$ref"":""records"",""$id"":{""$oid"":""67c044840f098a7b551e987f""}}","{""$ref"":""records"",""$id"":{""$oid"":""67e422f4a388352d48a27fa7""}}",com.ncinga.backend.documents.Activities
67120dec77c2145c2da8aee9,Clearing File upload (6 AM - 7 AM ) /t24share/TPHSharedFolder/LKCITSInput,,Fri Oct 18 12:57:40 IST 2024,Night-Weekday-Normal,59,"{""$ref"":""records"",""$id"":{""$oid"":""67bd94a3d3eb390e9ca570be""}}","{""$ref"":""records"",""$id"":{""$oid"":""67bd95e7d3eb390e9ca57195""}}","{""$ref"":""records"",""$id"":{""$oid"":""67bfd91f0f098a7b551e95fb""}}","{""$ref"":""records"",""$id"":{""$oid"":""67c034e60f098a7b551e96d2""}}","{""$ref"":""records"",""$id"":{""$oid"":""67c031010f098a7b551e97a9""}}","{""$ref"":""records"",""$id"":{""$oid"":""67c044840f098a7b551e9880""}}","{""$ref"":""records"",""$id"":{""$oid"":""67e422f4a388352d48a27fa8""}}",com.ncinga.backend.documents.Activities
67120dd377c2145c2da8ae90,ATM/CDM Monitoring /VVW Transaction Monitoring /Ceft Monitoring/,,Fri Oct 18 12:57:15 IST 2024,Morning-Weekday-Holiday,1,"{""$ref"":""records"",""$id"":{""$oid"":""67bd94a3d3eb390e9ca570bf""}}","{""$ref"":""records"",""$id"":{""$oid"":""67bd95e7d3eb390e9ca57196""}}","{""$ref"":""records"",""$id"":{""$oid"":""67bfd91f0f098a7b551e95fc""}}","{""$ref"":""records"",""$id"":{""$oid"":""67c034e60f098a7b551e96d3""}}","{""$ref"":""records"",""$id"":{""$oid"":""67c031010f098a7b551e97aa""}}","{""$ref"":""records"",""$id"":{""$oid"":""67c044840f098a7b551e9881""}}","{""$ref"":""records"",""$id"":{""$oid"":""67e422f4a388352d48a27fa9""}}",com.ncinga.backend.documents.Activities
67120dd377c2145c2da8ae91,BNK/DW export Complete check,,Fri Oct 18 12:57:15 IST 2024,Morning-Weekday-Holiday,2,"{""$ref"":""records"",""$id"":{""$oid"":""67bd94a3d3eb390e9ca570c0""}}","{""$ref"":""records"",""$id"":{""$oid"":""67bd95e7d3eb390e9ca57197""}}","{""$ref"":""records"",""$id"":{""$oid"":""67bfd91f0f098a7b551e95fd""}}","{""$ref"":""records"",""$id"":{""$oid"":""67c034e60f098a7b551e96d4""}}","{""$ref"":""records"",""$id"":{""$oid"":""67c031010f098a7b551e97ab""}}","{""$ref"":""records"",""$id"":{""$oid"":""67c044840f098a7b551e9882""}}","{""$ref"":""records"",""$id"":{""$oid"":""67e422f4a388352d48a27faa""}}",com.ncinga.backend.documents.Activities
67120dd377c2145c2da8ae92,Pawning SOD & Reports (7 AM - 8 AM),,Fri Oct 18 12:57:15 IST 2024,Morning-Weekday-Holiday,3,"{""$ref"":""records"",""$id"":{""$oid"":""67bd94a3d3eb390e9ca570c1""}}","{""$ref"":""records"",""$id"":{""$oid"":""67bd95e7d3eb390e9ca57198""}}","{""$ref"":""records"",""$id"":{""$oid"":""67bfd91f0f098a7b551e95fe""}}","{""$ref"":""records"",""$id"":{""$oid"":""67c034e60f098a7b551e96d5""}}","{""$ref"":""records"",""$id"":{""$oid"":""67c031010f098a7b551e97ac""}}","{""$ref"":""records"",""$id"":{""$oid"":""67c044840f098a7b551e9883""}}","{""$ref"":""records"",""$id"":{""$oid"":""67e422f4a388352d48a27fab""}}",com.ncinga.backend.documents.Activities
67120dd377c2145c2da8ae93,Paycorp Settlement files trasfer ,,Fri Oct 18 12:57:15 IST 2024,Morning-Weekday-Holiday,4,"{""$ref"":""records"",""$id"":{""$oid"":""67bd94a3d3eb390e9ca570c2""}}","{""$ref"":""records"",""$id"":{""$oid"":""67bd95e7d3eb390e9ca57199""}}","{""$ref"":""records"",""$id"":{""$oid"":""67bfd91f0f098a7b551e95ff""}}","{""$ref"":""records"",""$id"":{""$oid"":""67c034e60f098a7b551e96d6""}}","{""$ref"":""records"",""$id"":{""$oid"":""67c031010f098a7b551e97ad""}}","{""$ref"":""records"",""$id"":{""$oid"":""67c044840f098a7b551e9884""}}","{""$ref"":""records"",""$id"":{""$oid"":""67e422f4a388352d48a27fac""}}",com.ncinga.backend.documents.Activities
67120dd477c2145c2da8ae94,COB EOD Error List,,Fri Oct 18 12:57:16 IST 2024,Morning-Weekday-Holiday,5,"{""$ref"":""records"",""$id"":{""$oid"":""67bd94a3d3eb390e9ca570c3""}}","{""$ref"":""records"",""$id"":{""$oid"":""67bd95e7d3eb390e9ca5719a""}}","{""$ref"":""records"",""$id"":{""$oid"":""67bfd91f0f098a7b551e9600""}}","{""$ref"":""records"",""$id"":{""$oid"":""67c034e60f098a7b551e96d7""}}","{""$ref"":""records"",""$id"":{""$oid"":""67c031010f098a7b551e97ae""}}","{""$ref"":""records"",""$id"":{""$oid"":""67c044840f098a7b551e9885""}}","{""$ref"":""records"",""$id"":{""$oid"":""67e422f4a388352d48a27fad""}}",com.ncinga.backend.documents.Activities
